tmdb_id,title,release_date,runtime_minutes,original_language,budget_usd,worldwide_revenue_usd,popularity,vote_average,vote_count,genres,production_countries,production_companies,production_company_ids,collection_id,collection_name,director,cast_top10,cast_ids_top10,release_year,profitable,release_month,release_season,primary_genre,genre_count,country_count,company_count,is_franchise,is_summer_release,is_holiday_release,cast_size_top10,log_budget_usd,budget_category,roi_simple,director_previous_movie_count,director_previous_avg_revenue,director_previous_success_rate,director_previous_avg_rating,director_previous_max_revenue,franchise_previous_movie_count,franchise_previous_avg_revenue,franchise_previous_success_rate,franchise_previous_avg_rating,franchise_previous_last_revenue,franchise_previous_max_revenue,franchise_previous_median_revenue,franchise_previous_latest_success,is_sequel,cast_previous_movie_count,cast_previous_avg_revenue,cast_previous_max_revenue,cast_previous_success_rate,cast_previous_avg_rating,production_company_previous_movie_count,production_company_previous_avg_revenue,production_company_previous_max_revenue,production_company_previous_success_rate,director_id,director_ids
20504,The Book of Eli,2010-01-14,118.0,en,80000000.0,157107755.0,12.292,6.808,6860,Action; Thriller; Science Fiction,US,Alcon Entertainment; Silver Pictures,1088; 1885,,,Allen Hughes,Denzel Washington; Gary Oldman; Mila Kunis; Ray Stevenson; Jennifer Beals; Michael Gambon; Tom Waits; Frances de la Tour; Evan Jones; Joe Pingue,5292; 64; 18973; 56614; 3130; 5658; 2887; 47468; 333; 86237,2010,1.0,1,Winter,Action,3,1,2,0,0,0,10,18.19753720513815,Very high,0.9638469375,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,11448.0,11448; 11447
20526,TRON: Legacy,2010-12-14,126.0,en,170000000.0,409912892.0,15.0901,6.547,8124,Adventure; Action; Science Fiction,US,Walt Disney Pictures; Sean Bailey Productions,2; 23791,63043.0,TRON Collection,Joseph Kosinski,Garrett Hedlund; Olivia Wilde; Jeff Bridges; Bruce Boxleitner; James Frain; Beau Garrett; Michael Sheen; Anis Cheurfa; Serinda Swan; Yaya DaCosta,9828; 59315; 1229; 2547; 22063; 20403; 3968; 1900168; 86268; 60033,2010,1.0,12,Winter,Adventure,3,1,2,1,0,1,10,18.951309000896888,Very high,1.411252305882353,0.0,,,,,0.0,,,,,,,,0,1.0,375873870.3333333,1025467110.0,1.0,6.774666666666666,5.0,445978903.6,1025467110.0,1.0,86270.0,86270
20533,Jonah Hex,2010-06-18,81.0,en,47000000.0,10539000.0,6.5745,4.974,1583,Western; Fantasy; Thriller,US,Warner Bros. Pictures; Legendary Pictures; Weed Road Pictures; Mad Chance; DC,174; 923; 433; 1757; 429,,,Jimmy Hayward,Josh Brolin; John Malkovich; Megan Fox; Michael Fassbender; Will Arnett; Aidan Quinn; Wes Bentley; John Gallagher Jr.; Tom Wopat; Jeffrey Dean Morgan,16851; 6949; 19537; 17288; 21200; 18992; 8210; 17487; 114293; 47296,2010,0.0,6,Summer,Western,3,1,5,0,1,0,10,17.665658180950928,High,-0.7757659574468085,0.0,,,,,0.0,,,,,,,,0,2.0,23124897.333333332,43042835.0,0.0,6.111166666666667,3.0,184496136.79166663,493214993.0,0.7916666666666666,8029.0,8029
20662,Robin Hood (2010),2010-05-12,140.0,en,200000000.0,321669741.0,11.1697,6.398,5127,Action; Adventure; History; Drama,US,Imagine Entertainment; Relativity Media; Scott Free Productions,23; 7295; 221347,,,Ridley Scott,Russell Crowe; Cate Blanchett; Max von Sydow; William Hurt; Mark Strong; Oscar Isaac; Danny Huston; Eileen Atkins; Mark Addy; Matthew Macfadyen,934; 112; 2201; 227; 2983; 25072; 6413; 20300; 13633; 15576,2010,1.0,5,Spring,Action,4,1,3,0,0,0,10,19.11382792951231,Very high,0.608348705,0.0,,,,,0.0,,,,,,,,0,1.0,157373206.66666666,294804195.0,1.0,7.260666666666666,7.0,94955286.42857143,140700000.0,0.5714285714285714,578.0,578
22538,Scott Pilgrim vs. the World,2010-08-12,113.0,en,73000000.0,51825248.0,16.4833,7.485,8839,Action; Comedy; Romance,JP; GB; US,Marc Platt Productions; Big Talk Studios; Closed on Mondays Entertainment; dentsu,2527; 443; 87733; 1778,,,Edgar Wright,Michael Cera; Mary Elizabeth Winstead; Ellen Wong; Kieran Culkin; Alison Pill; Mark Webber; Johnny Simmons; Jason Schwartzman; Anna Kendrick; Aubrey Plaza,39995; 17628; 88902; 18793; 17486; 4451; 27104; 17881; 84223; 119592,2010,0.0,8,Summer,Action,3,3,4,0,1,0,10,18.105970012811294,Very high,-0.2900650958904109,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,2.0,67499334.75,149660003.0,1.0,11090.0,11090
22894,Legion,2010-01-21,100.0,en,26000000.0,67918658.0,11.9098,5.908,2947,Action; Fantasy; Horror,US,Screen Gems; Bold Films,3287; 2266,,,Scott Stewart,Paul Bettany; Dennis Quaid; Lucas Black; Kate Walsh; Tyrese Gibson; Adrianne Palicki; Willa Holland; Charles S. Dutton; Jon Tenney; Kevin Durand,6162; 6065; 155; 61114; 8169; 88995; 1223171; 17764; 4602; 79072,2010,1.0,1,Winter,Action,3,1,2,0,0,0,10,17.073607134447293,High,1.612256076923077,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,116357.0,116357
22907,Takers,2010-08-26,107.0,en,32000000.0,80205382.0,6.7211,6.25,1414,Action; Crime; Drama; Thriller,US,Rainforest Entertainment; Screen Gems; Grand Hustle Films,1309; 3287; 186575,,,John Luessenhop,Matt Dillon; Paul Walker; Idris Elba; Hayden Christensen; Chris Brown; Jay Hernandez; Michael Ealy; Steve Harris; T.I.; Johnathon Schaech,2876; 8167; 17605; 17244; 31136; 19487; 8177; 2202; 76126; 51670,2010,1.0,8,Summer,Action,4,1,3,0,1,0,10,17.281246492014,High,1.5064181875,0.0,,,,,0.0,,,,,,,,0,1.0,23580000.0,23580000.0,0.0,6.26,2.0,91447881.0,114977104.0,1.0,97026.0,97026
22970,The Cabin in the Woods,2012-04-12,95.0,en,30000000.0,71038838.0,16.41,6.656,8775,Horror; Mystery; Comedy,US,Mutant Enemy Productions,10567,,,Drew Goddard,Kristen Connolly; Fran Kranz; Chris Hemsworth; Jesse Williams; Anna Hutchison; Richard Jenkins; Bradley Whitford; Amy Acker; Brian J. White; Sigourney Weaver,210824; 51533; 74568; 210695; 486603; 28633; 11367; 81133; 31137; 10205,2012,1.0,4,Spring,Horror,3,1,1,0,0,0,10,17.216707972959764,High,1.3679612666666667,0.0,,,,,0.0,,,,,,,,0,6.0,112110478.65,449326618.0,0.6833333333333333,6.2889333333333335,0.0,,,,47506.0,47506
22971,Dear John,2010-02-04,108.0,en,25000000.0,114977104.0,6.7135,6.834,4335,Drama; Romance; War,US,Screen Gems; Relativity Media; Temple Hill Entertainment,3287; 7295; 12292,,,Lasse Hallström,Amanda Seyfried; Channing Tatum; Richard Jenkins; Henry Thomas; D.J. Cotrona; Cullen Moss; Gavin McCulley; Jose Lucena Jr.; Keith D. Robinson; Scott Porter,71070; 38673; 28633; 9976; 51976; 1215021; 2499695; 2499696; 15564; 53368,2010,1.0,2,Winter,Drama,3,1,3,0,0,0,10,17.034386422832473,High,3.59908416,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,1.0,67042329.0,67918658.0,1.0,5306.0,5306
22972,Green Zone,2010-03-11,115.0,en,100000000.0,94882889.0,7.7844,6.485,2448,War; Action; Adventure; Drama; Thriller,US; FR; ES; GB; JP,Universal Pictures; StudioCanal; Relativity Media; Working Title Films; KanZaman Productions; Atresmedia Cine,33; 694; 7295; 10163; 4169; 281730,,,Paul Greengrass,Matt Damon; Greg Kinnear; Brendan Gleeson; Amy Ryan; Khalid Abdalla; Jason Isaacs; Igal Naor; Said Faraj; Raad Rawi; Michael O'Neill,1892; 17141; 2039; 39388; 53480; 11355; 41316; 109670; 73710; 21710,2010,0.0,3,Spring,War,5,5,6,0,0,0,10,18.420680753952364,Very high,-0.05117111,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,3.0,66963900.05555556,140700000.0,0.3888888888888888,25598.0,25598
23023,Tooth Fairy,2010-01-14,101.0,en,48000000.0,112462508.0,7.1308,5.495,2143,Comedy; Family; Fantasy,CA; US,Dune Entertainment; Dune Entertainment III; Walden Media; Mayhem Pictures; 20th Century Fox; Blumhouse Productions,444; 6332; 10221; 22881; 25; 3172,222634.0,Tooth Fairy Collection,Michael Lembeck,Dwayne Johnson; Stephen Merchant; Ashley Judd; Julie Andrews; Ryan Sheckler; Seth MacFarlane; Destiny Whitlock; Chase Ellison; Darien Provost; Alex Ferris,18918; 39189; 15852; 5823; 116131; 52139; 964590; 64148; 208246; 59243,2010,1.0,1,Winter,Comedy,3,2,6,1,0,0,10,17.6867115897055,High,1.3429689166666667,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,15045.0,15045
23047,Season of the Witch,2011-01-07,95.0,en,40000000.0,91627228.0,8.3616,5.531,2711,Adventure; Fantasy; Action,US,Atlas Entertainment; Relativity Media; Mandate International; Rogue Pictures,507; 7295; 181992; 134,,,Dominic Sena,Nicolas Cage; Ron Perlman; Ulrich Thomsen; Christopher Lee; Fernanda Dorogi; Stephen Graham; Rebekah Kennedy; Matt Devere; Robert Sheehan; Claire Foy,2963; 2372; 4455; 113; 143548; 1115; 143549; 25445; 118616; 120932,2011,1.0,1,Winter,Adventure,3,1,4,0,0,0,10,17.50439003707821,High,1.2906807,0.0,,,,,0.0,,,,,,,,0,3.0,90584037.25,592461732.0,0.3,6.343472222222222,20.0,48599502.1875,321669741.0,0.5388888888888889,58498.0,58498
23048,Hot Tub Time Machine,2010-03-26,101.0,en,36000000.0,64780213.0,7.4042,6.048,2816,Science Fiction; Comedy; Adventure,US,Metro-Goldwyn-Mayer; New Crime Productions; United Artists,21; 12886; 242584,313576.0,Hot Tub Time Machine Collection,Steve Pink,John Cusack; Craig Robinson; Rob Corddry; Clark Duke; Sebastian Stan; Chevy Chase; Crispin Glover; Lyndsy Fonseca; Lizzy Caplan; Collette Wolfe,3036; 64342; 52997; 54729; 60898; 54812; 1064; 116882; 51988; 86624,2010,1.0,3,Spring,Science Fiction,3,1,3,1,0,0,10,17.399029524198163,High,0.7994503611111111,0.0,,,,,0.0,,,,,,,,0,1.0,1025467110.0,1025467110.0,1.0,6.644,0.0,,,,3227.0,3227
23168,The Town,2010-09-15,125.0,en,37000000.0,154026136.0,17.997,7.226,5803,Crime; Drama; Thriller,US,Legendary Pictures; GK Films; Thunder Road; Warner Bros. Pictures,923; 3281; 3528; 174,,,Ben Affleck,Ben Affleck; Jeremy Renner; Rebecca Hall; Jon Hamm; Blake Lively; George Carroll; Pete Postlethwaite; Owen Burke; Titus Welliver; Chris Cooper,880; 17604; 15556; 65717; 59175; 133067; 4935; 133068; 39389; 2955,2010,1.0,9,Fall,Crime,3,1,4,0,0,0,10,17.426428497635523,High,3.1628685405405403,0.0,,,,,0.0,,,,,,,,0,2.0,491574559.5,839030630.0,1.0,6.8870000000000005,7.0,260260733.88690475,839030630.0,0.8452380952380952,880.0,880
23169,Remember Me,2010-03-11,113.0,en,16000000.0,56000000.0,10.8196,7.1,3789,Drama; Romance,US,Summit Entertainment,491,,,Allen Coulter,Robert Pattinson; Emilie de Ravin; Pierce Brosnan; Lena Olin; Chris Cooper; Ruby Jerins; Gregory Jbara; Tate Ellington; Kate Burton; Chris McKinney,11288; 28660; 517; 5313; 2955; 1218228; 24360; 965205; 20879; 1386512,2010,1.0,3,Spring,Drama,2,1,1,0,0,0,10,16.588099342704055,Mid,2.5,0.0,,,,,0.0,,,,,,,,0,2.0,143398604.5,226497209.0,1.0,6.5165,0.0,,,,16834.0,16834
23172,The Spy Next Door,2010-01-15,94.0,en,28000000.0,66166000.0,7.2566,5.9,1447,Action; Comedy; Family,US,Spy Next Door; Relativity Media; Robert Simonds Productions; Lionsgate; Mandate International,46062; 7295; 3929; 1632; 181992,,,Brian Levant,Jackie Chan; Amber Valletta; Madeline Carroll; Will Shadley; Alina Foley; Magnús Scheving; Billy Ray Cyrus; George López; Katherine Boecher; Mia Stallard,18897; 38425; 62564; 1281596; 1251285; 224446; 78887; 41798; 211488; 129713,2010,1.0,1,Winter,Action,3,1,5,0,0,0,10,17.147715103853763,High,1.3630714285714285,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,1.0,51417188.0,51417188.0,1.0,13581.0,13581
23437,A Nightmare on Elm Street,2010-04-30,95.0,en,35000000.0,115665418.0,12.0931,5.52,2972,Horror; Mystery; Thriller,US,Platinum Dunes; New Line Cinema,2481; 12,,,Samuel Bayer,Rooney Mara; Kyle Gallner; Jackie Earle Haley; Katie Cassidy; Thomas Dekker; Kellan Lutz; Clancy Brown; Connie Britton; Lia D. Mortensen; Julianna Damm,108916; 59219; 17183; 55775; 34199; 34502; 6574; 86310; 1360033; 1637369,2010,1.0,4,Spring,Horror,3,1,2,0,0,0,10,17.370858648025116,High,2.3047262285714285,0.0,,,,,0.0,,,,,,,,0,1.0,294804195.0,294804195.0,1.0,8.2,0.0,,,,20031.0,20031
23483,Kick-Ass,2010-03-26,118.0,en,28000000.0,96188903.0,13.176,7.123,12602,Action; Crime,GB; US,Plan B Entertainment; Marv,81; 5374,179892.0,Kick-Ass Collection,Matthew Vaughn,Aaron Taylor-Johnson; Chloë Grace Moretz; Nicolas Cage; Lyndsy Fonseca; Mark Strong; Deborah Twiss; Christopher Mintz-Plasse; Elizabeth McGovern; Omari Hardwick; Xander Berkeley,27428; 56734; 2963; 116882; 2983; 116881; 54691; 4513; 41556; 3982,2010,1.0,3,Spring,Action,2,2,2,1,0,0,10,17.147715103853763,High,2.4353179642857143,0.0,,,,,0.0,,,,,,,,0,1.0,285420868.0,495141736.0,1.0,7.075,0.0,,,,957.0,957
23514,The Rum Diary,2011-10-13,120.0,en,45000000.0,24000000.0,7.7261,5.894,1358,Comedy; Drama,US,FilmEngine; GK Films; Infinitum Nihil,816; 3281; 2691,,,Bruce Robinson,Johnny Depp; Amber Heard; Aaron Eckhart; Michael Rispoli; Giovanni Ribisi; Richard Jenkins; Amaury Nolasco; Marshall Bell; Bill Smitrovich; Julian Holloway,85; 55085; 6383; 18313; 1771; 28633; 17341; 3041; 17200; 79635,2011,0.0,10,Fall,Comedy,2,1,3,0,0,0,10,17.622173069956816,High,-0.4666666666666667,0.0,,,,,0.0,,,,,,,,0,5.0,177269829.37,1046721266.0,0.75,6.322799999999999,5.0,153583171.4,278731369.0,0.8,8966.0,8966
23629,Sucker Punch,2011-03-24,110.0,en,82000000.0,89792502.0,9.5478,6.206,5212,Action; Fantasy; Thriller,US,Legendary Pictures; Warner Bros. Pictures; Cruel & Unusual Films,923; 174; 9995,,,Zack Snyder,Emily Browning; Abbie Cornish; Jena Malone; Vanessa Hudgens; Jamie Chung; Carla Gugino; Oscar Isaac; Jon Hamm; Scott Glenn; Richard Cetrone,70456; 37260; 20089; 67599; 78324; 17832; 25072; 65717; 349; 12371,2011,1.0,3,Spring,Action,3,1,3,0,0,0,10,18.22222981742365,Very high,0.0950305121951219,1.0,140073390.0,1.0,6.839,140073390.0,0.0,,,,,,,,0,2.0,175425277.25,752600867.0,0.8333333333333334,6.716833333333333,14.0,297669584.32857144,954305868.0,0.8285714285714285,15217.0,15217
23631,Machete,2010-09-01,105.0,en,10500000.0,45491656.0,9.4297,6.334,3643,Action; Comedy; Thriller,US; DE; GB,Overnight Films; Troublemaker Studios,10808; 10807,210006.0,Machete Collection,Robert Rodriguez,Danny Trejo; Michelle Rodriguez; Jessica Alba; Robert De Niro; Steven Seagal; Cheech Marin; Lindsay Lohan; Electra Avellan; Elise Avellan; Tom Savini,11160; 17647; 56731; 380; 23880; 11159; 49265; 567627; 1569850; 11161,2010,1.0,9,Fall,Action,3,3,2,1,0,0,10,16.166885910365842,Mid,3.3325386666666668,0.0,,,,,0.0,,,,,,,,0,2.0,118761733.75,216528528.0,0.75,6.0925,1.0,65467354.0,127233108.0,0.5,2294.0,2294; 61847
23742,Cop Out,2010-02-26,107.0,en,30000000.0,55600000.0,6.6168,5.548,1674,Action; Comedy; Crime,US,Marc Platt Productions,2527,,,Kevin Smith,Bruce Willis; Tracy Morgan; Adam Brody; Kevin Pollak; Ana de la Reguera; Guillermo Díaz; Seann William Scott; Rashida Jones; Jason Lee; Susie Essman,62; 56903; 11702; 7166; 57409; 8695; 57599; 80591; 11662; 56910,2010,1.0,2,Winter,Action,3,1,1,0,0,0,10,17.216707972959764,High,0.8533333333333334,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,19303.0,19303
23759,Centurion,2010-02-15,97.0,en,12000000.0,6890432.0,7.6806,6.246,1610,Adventure; Action; Drama,FR; GB,UK Film Council; Celador Films; Pathé,2452; 3573; 7981,,,Neil Marshall,Michael Fassbender; Olga Kurylenko; David Morrissey; Liam Cunningham; Dominic West; Imogen Poots; Ulrich Thomsen; JJ Feild; Noel Clarke; Riz Ahmed,17288; 18182; 18616; 15498; 17287; 17606; 4455; 30710; 76242; 53240,2010,0.0,2,Winter,Adventure,3,2,3,0,0,0,10,16.300417291085605,Mid,-0.4257973333333333,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,57581.0,57581
23830,Last Night,2010-11-05,93.0,en,7000000.0,7644937.0,5.7206,6.147,832,Drama; Romance,FR; US,Gaumont; Nick Wechsler Productions; Star Entertainment; Westbourne Films,9; 8073; 23035; 147243,,,Massy Tadjedin,Keira Knightley; Sam Worthington; Eva Mendes; Guillaume Canet; Griffin Dunne; Stephanie Romanov; Anson Mount; Scott Adsit; Daniel Eric Gold; Justine Cotsonas,116; 65731; 8170; 19866; 2171; 159485; 56675; 66580; 182280; 144577,2010,1.0,11,Fall,Drama,2,2,4,0,0,1,10,15.76142084987672,Low,0.0921338571428571,0.0,,,,,0.0,,,,,,,,0,2.0,149925566.83333334,493214993.0,0.6666666666666666,6.490333333333333,1.0,25346148.0,25346148.0,1.0,90607.0,90607
24021,The Twilight Saga: Eclipse,2010-06-23,124.0,en,68000000.0,698491347.0,17.2003,6.2,9371,Adventure; Fantasy; Drama; Romance,US,Summit Entertainment; Temple Hill Entertainment; Imprint Entertainment; Maverick Films; Sunswept Entertainment,491; 12292; 5218; 4000; 5219,33514.0,Twilight Collection,David Slade,Kristen Stewart; Robert Pattinson; Taylor Lautner; Bryce Dallas Howard; Dakota Fanning; Billy Burke; Peter Facinelli; Elizabeth Reaser; Jackson Rathbone; Kellan Lutz,37917; 11288; 84214; 18997; 501; 21029; 56857; 53755; 84215; 34502,2010,1.0,6,Summer,Adventure,4,1,5,1,1,0,10,18.035018277846262,Very high,9.271931573529413,0.0,,,,,0.0,,,,,,,,0,1.0,44414260.0,115665418.0,0.5,6.3895,3.0,129507476.44444446,226497209.0,0.8888888888888888,27571.0,27571
24428,The Avengers,2012-04-25,143.0,en,220000000.0,1518815515.0,81.7773,8.073,39579,Science Fiction; Action; Adventure,US,Marvel Studios,420,86311.0,The Avengers Collection,Joss Whedon,Robert Downey Jr.; Chris Evans; Mark Ruffalo; Chris Hemsworth; Scarlett Johansson; Jeremy Renner; Tom Hiddleston; Clark Gregg; Cobie Smulders; Stellan Skarsgård,3223; 16828; 103; 74568; 1245; 17604; 91606; 9048; 71189; 1640,2012,1.0,4,Spring,Science Fiction,3,1,1,1,0,0,10,19.20913810886209,Very high,5.903706886363636,0.0,,,,,0.0,,,,,,,,0,4.0,284220150.6944444,694713380.0,0.9259259259259258,6.891620370370371,3.0,481276574.3333333,623933331.0,1.0,12891.0,12891
25195,Leap Year,2010-01-08,100.0,en,19000000.0,32686500.0,7.2931,6.894,2204,Romance; Comedy,IE; US,Birnbaum/Barber Productions; Universal Pictures; Spyglass Entertainment; Octagon Films; BenderSpink,58262; 33; 158; 1266; 6363,,,Anand Tucker,Amy Adams; Matthew Goode; Adam Scott; John Lithgow; Noel O'Donovan; Tony Rohr; Pat Laffan; Alan Devlin; Ian McElhinney; Dominique McElligott,9273; 1247; 36801; 12074; 150584; 44930; 188468; 43139; 43138; 115146,2010,1.0,1,Winter,Romance,2,2,5,0,0,0,10,16.759949589762293,Mid,0.7203421052631579,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,26481.0,26481
26022,My Name Is Khan,2010-02-10,165.0,hi,12000000.0,42345360.0,9.4771,8.0,1494,Drama; Romance,CN; IN; AE; US,Dharma Productions; Fox Searchlight Pictures; Red Chillies Entertainment; Fox Star Studios; Image Nation Abu Dhabi; Fox International Productions; Mandate International; Star China Media; Bollywood Hollywood Productions; FilmyBox Movies; Sony Music,19146; 43; 2343; 12154; 6736; 7485; 181992; 214866; 273774; 70347; 102223,,,Karan Johar,Shah Rukh Khan; Kajol; Arjan Aujla; Jimmy Shergill; Sonya Jehan; Zarina Wahab; Adarsh Gourav; Tanay Chheda; Yuvan Makar; Kenton Duty,35742; 55061; 4115011; 35792; 1332866; 94567; 1605786; 52771; 4115012; 98286,2010,1.0,2,Winter,Drama,2,4,11,0,0,0,10,16.300417291085605,Mid,2.52878,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,1.0,66166000.0,66166000.0,1.0,35736.0,35736
26388,Buried,2010-09-24,95.0,en,1987650.0,19152480.0,9.8743,6.636,3126,Thriller,ES; US; FR; GB,Versus Entertainment; The Safran Company; Dark Trick Films,11564; 11565; 11566,,,Rodrigo Cortés,Ryan Reynolds; José Luis García Pérez; Robert Paterson; Stephen Tobolowsky; Samantha Mathis; Ivana Miño; Warner Loughlin; Erik Palladino; Kali Rocha; Chris William Martin,10859; 43323; 559068; 537; 20767; 1040499; 194641; 43902; 149665; 152820,2010,1.0,9,Fall,Thriller,1,4,3,0,0,0,10,14.502464097467447,Low,8.635740698815184,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,95320.0,95320
26389,From Paris with Love,2010-02-04,92.0,en,52000000.0,52800000.0,14.6028,6.462,2434,Action; Crime; Thriller,GB; FR,M6; M6 Films; TPS Star; Grive Productions; EuropaCorp; Apipoulaï Prod; W9; Canal+,11261; 1115; 6586; 6877; 6896; 1076; 34774; 104,,,Pierre Morel,John Travolta; Jonathan Rhys Meyers; Kasia Smutniak; Richard Durden; Bing Yin; Amber Rose Revah; Éric Godon; François Bredon; Chems Dahmani; Sami Darr,8891; 1244; 120832; 120833; 1019987; 574378; 145299; 1637449; 82318; 1068891,2010,1.0,2,Winter,Action,3,2,8,0,0,0,10,17.76675429577647,Very high,0.0153846153846153,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,35453.0,35453
26390,Brooklyn's Finest,2010-03-04,132.0,en,17000000.0,45700000.0,7.3525,6.291,1018,Crime; Drama; Thriller,US,Nu Image; Langley Productions; Fuqua Films; Millennium Media; Thunder Road,925; 2435; 8151; 1020; 3528,,,Antoine Fuqua,Richard Gere; Don Cheadle; Ethan Hawke; Wesley Snipes; Vincent D'Onofrio; Ellen Barkin; Michael Kenneth Williams; Shannon Kane; Brían F. O'Byrne; Will Patton,1205; 1896; 569; 10814; 7132; 6913; 39390; 145145; 31713; 883,2010,1.0,3,Spring,Crime,3,1,5,0,0,0,10,16.648723960844016,Mid,1.688235294117647,0.0,,,,,0.0,,,,,,,,0,1.0,51417188.0,51417188.0,1.0,6.282,0.0,,,,20907.0,20907
27022,The Sorcerer's Apprentice,2010-07-13,109.0,en,150000000.0,215300000.0,13.1594,6.145,5370,Fantasy; Adventure; Action,US,Walt Disney Pictures; Jerry Bruckheimer Films; Saturn Films; Broken Road Productions; Junction Entertainment,2; 130; 831; 8000; 19097,,,Jon Turteltaub,Nicolas Cage; Jay Baruchel; Alfred Molina; Teresa Palmer; Toby Kebbell; Omar Benson Miller; Monica Bellucci; Alice Krige; Robert Capron; James A. Stephens,2963; 449; 658; 20374; 20286; 334; 28782; 2506; 111922; 1187835,2010,1.0,7,Summer,Fantasy,3,1,5,0,1,0,10,18.8261458587272,Very high,0.4353333333333333,0.0,,,,,0.0,,,,,,,,0,2.0,223418224.6,495141736.0,1.0,6.6427000000000005,2.0,426423946.0,1025467110.0,1.0,12962.0,12962
27205,Inception,2010-07-15,148.0,en,160000000.0,839030630.0,55.7202,8.372,40081,Action; Science Fiction; Adventure,GB; US,Legendary Pictures; Syncopy; Warner Bros. Pictures,923; 9996; 174,,,Christopher Nolan,Leonardo DiCaprio; Joseph Gordon-Levitt; Ken Watanabe; Tom Hardy; Elliot Page; Dileep Rao; Cillian Murphy; Tom Berenger; Marion Cotillard; Pete Postlethwaite,6193; 24045; 3899; 2524; 27578; 95697; 2037; 13022; 8293; 4935,2010,1.0,7,Summer,Action,3,2,3,0,1,0,10,18.8906843794481,Very high,4.2439414375,0.0,,,,,0.0,,,,,,,,0,1.0,200942935.0,493214993.0,0.5,6.752,5.0,200791888.75,493214993.0,0.55,525.0,525
27569,Extraordinary Measures,2010-01-21,106.0,en,31000000.0,15134293.0,4.5137,6.298,356,Drama,US,Double Feature Films; CBS Films,215; 5490,,,Tom Vaughan,Brendan Fraser; Harrison Ford; Keri Russell; Courtney B. Vance; Meredith Droeger; Diego Velazquez; Jared Harris; Patrick Bauchau; Alan Ruck; David Clennon,18269; 3; 41292; 24047; 135164; 1567479; 15440; 5274; 2394; 15412,2010,0.0,1,Winter,Drama,1,1,2,0,0,0,10,17.249497794707484,High,-0.511797,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,56717.0,56717
27573,The Bounty Hunter,2010-03-16,110.0,en,40000000.0,136300000.0,8.2608,5.851,3112,Action; Comedy; Romance,US,Original Film; Relativity Media; Columbia Pictures,333; 7295; 5,,,Andy Tennant,Jennifer Aniston; Gerard Butler; Jason Sudeikis; Jeff Garlin; Ritchie Coster; Cathy Moriarty; Peter Greene; Joel Marsh Garland; Dorian Missick; Siobhan Fallon Hogan,4491; 17276; 58224; 60074; 13939; 14702; 11803; 88550; 26718; 6751,2010,1.0,3,Spring,Action,3,1,3,0,0,0,10,17.50439003707821,High,2.4075,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,4.0,104181498.25,140700000.0,0.5,17167.0,17167
27576,Salt,2010-07-21,100.0,en,110000000.0,293329073.0,10.2699,6.417,6052,Action; Mystery; Thriller,US,Wintergreen Productions; Columbia Pictures; Relativity Media; di Bonaventura Pictures,11845; 5; 7295; 435,,,Phillip Noyce,Angelina Jolie; Liev Schreiber; Chiwetel Ejiofor; Daniel Olbrychski; August Diehl; Daniel Pearce; Hunt Block; Andre Braugher; Olek Krupa; Cassidy Hinkle,11701; 23626; 5294; 7107; 6091; 1116905; 44826; 6861; 53573; 118377,2010,1.0,7,Summer,Action,3,1,4,0,1,0,10,18.5159909328476,Very high,1.6666279363636365,0.0,,,,,0.0,,,,,,,,0,1.0,18409891.0,18409891.0,0.0,6.336,11.0,189503342.6818182,359126022.0,0.8181818181818181,13015.0,13015
